age,ratings,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,is_weekend,pickup_time_minutes,order_time_of_day,distance,distance_type
22.0,4.9,sandstorms,jam,1,meal,motorcycle,1.0,no,urban,23,0,5.0,night,9.315745361545886,medium
22.0,4.6,fog,jam,1,meal,motorcycle,1.0,no,metropolitian,34,0,15.0,evening,7.562414628937605,medium
33.0,4.8,stormy,low,2,buffet,electric_scooter,1.0,no,metropolitian,28,0,10.0,night,4.539068203248638,short
38.0,4.6,sunny,jam,0,meal,motorcycle,0.0,no,urban,24,1,10.0,night,7.683332672259472,medium
23.0,4.8,windy,high,0,buffet,motorcycle,1.0,no,metropolitian,28,0,10.0,afternoon,5.958756242189327,medium
33.0,4.0,sandstorms,high,2,buffet,motorcycle,1.0,no,metropolitian,33,0,10.0,afternoon,,
38.0,4.5,sandstorms,low,0,snack,motorcycle,1.0,no,urban,22,0,10.0,night,13.682048188061888,long
35.0,4.7,sandstorms,jam,1,meal,scooter,1.0,no,metropolitian,25,0,5.0,night,13.682511992314726,long
33.0,4.8,cloudy,jam,1,buffet,scooter,2.0,no,metropolitian,47,0,5.0,evening,20.179033045443177,very_long
30.0,4.7,sandstorms,medium,2,meal,scooter,1.0,no,metropolitian,21,1,10.0,evening,12.463943835956604,long
38.0,4.7,fog,jam,1,snack,scooter,0.0,no,metropolitian,25,0,15.0,evening,9.192703790075944,medium
28.0,4.8,fog,medium,2,snack,motorcycle,1.0,no,metropolitian,38,0,10.0,evening,,
20.0,4.7,sunny,low,1,snack,motorcycle,1.0,no,metropolitian,21,1,5.0,morning,1.552331352726081,short
37.0,4.9,windy,low,1,drinks,scooter,1.0,no,urban,24,1,5.0,morning,3.0605561405264683,short
21.0,4.4,fog,medium,2,drinks,scooter,0.0,no,metropolitian,32,0,10.0,afternoon,20.181186875221297,very_long
21.0,4.7,cloudy,low,1,drinks,motorcycle,1.0,no,metropolitian,16,1,15.0,morning,1.5322206834602052,short
31.0,4.2,stormy,low,0,meal,motorcycle,1.0,no,metropolitian,29,1,5.0,morning,1.552560983126433,short
37.0,4.9,cloudy,high,1,drinks,motorcycle,1.0,no,metropolitian,30,1,5.0,afternoon,6.037440799484659,medium
23.0,4.0,windy,jam,0,buffet,motorcycle,1.0,no,metropolitian,33,1,15.0,evening,12.09937442336077,long
39.0,4.9,cloudy,medium,2,snack,scooter,0.0,no,urban,17,1,10.0,afternoon,,
37.0,4.7,sunny,low,1,snack,scooter,0.0,no,metropolitian,10,0,10.0,morning,3.025144329113595,short
37.0,3.6,stormy,jam,1,meal,scooter,2.0,no,metropolitian,36,0,5.0,evening,10.86506573821594,long
25.0,5.0,stormy,medium,0,snack,motorcycle,1.0,no,metropolitian,26,0,15.0,afternoon,7.762092914972186,medium
36.0,4.5,windy,medium,2,snack,electric_scooter,1.0,no,metropolitian,31,0,15.0,evening,10.756955716295083,long
30.0,4.6,fog,low,0,buffet,motorcycle,1.0,no,metropolitian,29,0,15.0,morning,3.029512751162419,short
21.0,4.6,fog,jam,2,snack,electric_scooter,0.0,no,metropolitian,33,0,10.0,evening,9.19301447226696,medium
38.0,5.0,fog,jam,2,meal,electric_scooter,1.0,no,metropolitian,30,0,15.0,evening,4.589834614418373,short
32.0,4.9,cloudy,low,1,drinks,motorcycle,0.0,no,urban,15,0,10.0,morning,1.5093764432901144,short
36.0,4.7,cloudy,high,0,meal,motorcycle,1.0,no,metropolitian,28,0,10.0,morning,3.116253656338934,short
26.0,4.8,sunny,medium,0,snack,motorcycle,0.0,no,metropolitian,24,0,10.0,evening,9.182882169250194,medium
,,,,3,drinks,scooter,1.0,no,urban,10,0,,,19.659792615101523,very_long
35.0,4.3,windy,jam,0,drinks,motorcycle,,no,metropolitian,44,1,10.0,evening,13.830779932927063,long
29.0,4.6,fog,high,1,drinks,motorcycle,1.0,no,metropolitian,23,1,15.0,afternoon,6.050438648835732,medium
38.0,4.7,fog,jam,0,buffet,motorcycle,2.0,no,metropolitian,49,0,10.0,evening,16.85352490584544,very_long
25.0,5.0,fog,low,1,drinks,motorcycle,1.0,no,metropolitian,18,0,5.0,night,9.314781588433537,medium
38.0,4.8,sunny,low,2,meal,scooter,1.0,no,metropolitian,17,0,15.0,morning,2.996250036665907,short
20.0,4.8,fog,jam,1,snack,scooter,1.0,no,metropolitian,32,0,10.0,night,10.709003371535417,long
30.0,4.0,stormy,medium,0,snack,motorcycle,1.0,no,urban,36,0,10.0,evening,,
38.0,4.1,stormy,jam,0,snack,motorcycle,1.0,no,metropolitian,32,1,15.0,evening,9.192881349038212,medium
35.0,4.0,windy,high,1,meal,scooter,1.0,no,metropolitian,33,0,15.0,afternoon,6.21800119018663,medium
24.0,4.6,windy,low,2,snack,scooter,0.0,no,urban,10,1,5.0,night,17.074256778794595,very_long
21.0,5.0,sunny,low,0,drinks,motorcycle,1.0,no,metropolitian,19,1,15.0,morning,3.0190991967411747,short
37.0,4.6,stormy,low,1,drinks,motorcycle,0.0,no,metropolitian,25,0,10.0,night,7.562478890452318,medium
26.0,4.6,windy,high,2,meal,electric_scooter,0.0,no,metropolitian,26,1,15.0,morning,1.5527001583674398,short
33.0,3.9,stormy,jam,2,buffet,motorcycle,1.0,no,metropolitian,43,1,10.0,night,20.25305859195176,very_long
25.0,4.9,cloudy,medium,2,buffet,motorcycle,0.0,no,metropolitian,17,0,15.0,afternoon,4.610073053799191,short
39.0,5.0,cloudy,low,0,snack,motorcycle,1.0,no,metropolitian,22,0,5.0,morning,3.11617292179438,short
22.0,4.9,cloudy,medium,2,snack,scooter,1.0,no,metropolitian,36,0,15.0,afternoon,19.76188040923094,very_long
29.0,4.7,stormy,jam,2,snack,scooter,1.0,no,metropolitian,29,1,5.0,evening,,
24.0,4.9,windy,medium,1,buffet,motorcycle,1.0,no,metropolitian,23,0,15.0,afternoon,10.58681760722298,long
24.0,4.9,windy,low,0,buffet,motorcycle,,no,metropolitian,15,1,10.0,night,12.419709768770852,long
36.0,4.2,stormy,jam,2,drinks,scooter,1.0,no,metropolitian,42,1,15.0,evening,19.659373527443684,very_long
31.0,4.6,stormy,low,1,meal,scooter,0.0,no,metropolitian,22,1,10.0,night,10.906039889040942,long
31.0,4.4,stormy,jam,0,meal,motorcycle,1.0,yes,metropolitian,53,0,5.0,evening,10.756273454297125,long
25.0,4.8,sandstorms,medium,2,snack,scooter,1.0,no,urban,24,0,10.0,afternoon,7.762500242365753,medium
30.0,4.4,stormy,high,2,buffet,scooter,1.0,no,metropolitian,32,0,5.0,morning,5.960345509794304,medium
36.0,4.6,sandstorms,jam,1,buffet,scooter,1.0,no,metropolitian,30,0,15.0,night,12.072385194581402,long
39.0,4.7,sunny,low,1,drinks,scooter,1.0,no,urban,16,0,10.0,night,9.074647672837914,medium
29.0,4.6,windy,low,2,meal,motorcycle,1.0,no,,12,1,15.0,morning,3.064398872055142,short
35.0,4.1,fog,high,0,buffet,motorcycle,1.0,no,metropolitian,31,0,15.0,afternoon,6.12908533497929,medium
33.0,3.8,sandstorms,jam,1,meal,motorcycle,0.0,no,urban,40,0,10.0,night,10.4332426099541,long
27.0,4.7,fog,medium,0,meal,motorcycle,1.0,no,urban,35,0,15.0,evening,19.9162600097752,very_long
37.0,4.9,fog,medium,1,snack,scooter,1.0,no,metropolitian,19,1,5.0,evening,7.452607659561829,medium
26.0,4.0,fog,jam,2,meal,electric_scooter,0.0,no,metropolitian,32,0,5.0,evening,10.64140776322114,long
36.0,4.8,stormy,medium,1,drinks,scooter,1.0,no,metropolitian,30,0,5.0,afternoon,,
24.0,4.9,windy,medium,2,drinks,scooter,1.0,no,metropolitian,29,0,5.0,afternoon,13.9718816833163,long
21.0,4.7,cloudy,jam,2,snack,electric_scooter,1.0,no,metropolitian,28,0,10.0,evening,7.649724402449684,medium
25.0,4.7,stormy,low,1,buffet,motorcycle,0.0,no,metropolitian,15,0,10.0,night,4.544232356931077,short
39.0,4.8,sunny,low,1,drinks,scooter,1.0,no,metropolitian,13,0,15.0,morning,3.108925571154772,short
26.0,4.7,sandstorms,high,0,snack,motorcycle,1.0,no,urban,28,0,15.0,morning,3.1045718665451782,short
30.0,4.5,fog,jam,0,snack,motorcycle,2.0,yes,urban,54,1,15.0,night,12.257619701209578,long
28.0,4.8,windy,jam,2,meal,scooter,0.0,no,,16,0,5.0,night,19.471572069891607,very_long
36.0,4.5,fog,low,1,meal,motorcycle,1.0,no,metropolitian,18,0,5.0,morning,3.10898815016845,short
39.0,5.0,fog,low,0,snack,motorcycle,1.0,no,metropolitian,39,0,15.0,night,10.86586608780909,long
33.0,4.8,fog,low,1,snack,motorcycle,1.0,no,urban,16,1,10.0,night,4.663432062512584,short
21.0,4.9,sunny,low,1,drinks,motorcycle,1.0,no,urban,23,1,15.0,night,4.527915278149081,short
29.0,5.0,stormy,high,2,meal,electric_scooter,1.0,no,metropolitian,15,0,15.0,afternoon,6.147215320061788,medium
38.0,4.6,cloudy,low,1,snack,scooter,1.0,no,urban,19,1,10.0,night,9.074486316335918,medium
27.0,4.6,sandstorms,low,2,snack,motorcycle,1.0,no,metropolitian,17,0,10.0,night,8.78997798960583,medium
34.0,4.7,fog,low,1,buffet,motorcycle,1.0,no,metropolitian,26,0,15.0,night,,
24.0,4.6,sunny,jam,2,snack,electric_scooter,1.0,no,urban,19,0,10.0,evening,9.157702644261324,medium
22.0,4.3,stormy,medium,0,drinks,motorcycle,1.0,no,metropolitian,34,0,5.0,evening,11.91657558009644,long
39.0,4.6,fog,medium,0,buffet,motorcycle,1.0,no,metropolitian,39,0,5.0,afternoon,13.970122998261996,long
30.0,4.8,cloudy,medium,0,meal,motorcycle,1.0,yes,urban,43,1,15.0,evening,20.25308886851953,very_long
38.0,4.7,stormy,medium,0,snack,motorcycle,1.0,no,metropolitian,46,1,5.0,evening,10.90625737157066,long
22.0,4.9,stormy,low,1,meal,scooter,1.0,no,metropolitian,16,0,15.0,night,,
28.0,4.7,fog,jam,2,snack,scooter,1.0,no,metropolitian,40,0,15.0,evening,20.85227088046227,very_long
34.0,5.0,stormy,medium,2,meal,scooter,1.0,no,metropolitian,22,1,10.0,evening,19.915971082561143,very_long
33.0,4.7,windy,high,0,meal,motorcycle,0.0,no,metropolitian,33,0,5.0,morning,6.039377797768857,medium
23.0,4.9,cloudy,low,0,snack,motorcycle,0.0,no,metropolitian,24,0,5.0,morning,1.5606630381436275,short
30.0,4.0,stormy,medium,2,drinks,scooter,0.0,no,metropolitian,33,0,5.0,evening,7.546670729116101,medium
27.0,5.0,cloudy,medium,2,snack,scooter,1.0,no,metropolitian,28,0,5.0,afternoon,20.253686746640916,very_long
27.0,4.6,fog,low,2,meal,scooter,1.0,no,metropolitian,29,0,5.0,night,12.43559785554022,long
35.0,4.8,windy,jam,0,meal,motorcycle,1.0,no,metropolitian,36,0,10.0,night,10.587773645836048,long
20.0,5.0,windy,low,1,meal,motorcycle,0.0,no,urban,16,0,5.0,night,16.608175423267646,very_long
22.0,5.0,fog,jam,2,drinks,scooter,1.0,no,metropolitian,33,0,15.0,evening,16.63579806090435,very_long
36.0,4.5,fog,low,0,snack,motorcycle,1.0,no,urban,26,1,15.0,morning,3.105363416194922,short
28.0,4.8,stormy,high,0,buffet,motorcycle,1.0,no,metropolitian,35,0,5.0,morning,2.930306705566914,short
21.0,4.5,windy,jam,2,buffet,electric_scooter,1.0,no,metropolitian,19,1,15.0,evening,16.903843893839564,very_long
23.0,4.8,fog,jam,0,buffet,motorcycle,2.0,no,metropolitian,48,1,15.0,night,12.418462399627495,long
36.0,5.0,stormy,low,0,meal,motorcycle,1.0,no,metropolitian,27,0,15.0,night,19.044189514363698,very_long
33.0,4.6,fog,jam,0,drinks,motorcycle,1.0,no,metropolitian,28,0,5.0,evening,9.326827803405624,medium
37.0,4.7,sandstorms,jam,1,snack,motorcycle,1.0,no,urban,25,0,15.0,evening,4.544208221887867,short
25.0,4.6,cloudy,low,2,drinks,scooter,,no,metropolitian,18,1,5.0,night,4.4691938252042425,short
35.0,4.3,cloudy,low,0,meal,motorcycle,0.0,no,metropolitian,36,1,5.0,night,19.917248415728803,very_long
23.0,4.6,windy,low,2,meal,electric_scooter,,no,metropolitian,15,0,15.0,night,8.937527873529229,medium
37.0,4.7,sunny,jam,2,snack,scooter,1.0,no,urban,24,0,5.0,evening,,
37.0,4.6,cloudy,jam,1,snack,motorcycle,0.0,no,urban,38,1,10.0,evening,16.72115728076054,very_long
35.0,4.3,stormy,jam,2,drinks,scooter,1.0,no,urban,32,0,5.0,evening,13.611428630407849,long
33.0,4.9,cloudy,medium,0,snack,motorcycle,2.0,yes,metropolitian,48,1,5.0,evening,10.707675026486204,long
20.0,4.8,windy,jam,2,meal,electric_scooter,1.0,no,metropolitian,29,0,10.0,night,7.546888128063204,medium
25.0,4.9,stormy,low,1,drinks,scooter,1.0,no,metropolitian,17,0,10.0,,7.64610474832152,medium
34.0,4.3,fog,low,0,meal,motorcycle,2.0,no,urban,38,0,5.0,night,10.867232952679457,long
20.0,5.0,fog,medium,1,snack,scooter,0.0,no,metropolitian,39,0,5.0,afternoon,13.681631975373575,long
36.0,4.6,cloudy,medium,0,snack,motorcycle,0.0,no,metropolitian,27,1,15.0,afternoon,4.610027010711368,short
38.0,4.4,cloudy,jam,1,snack,motorcycle,1.0,no,metropolitian,33,0,15.0,evening,7.772618958964863,medium
31.0,5.0,stormy,low,0,drinks,motorcycle,1.0,no,metropolitian,29,1,15.0,night,13.78666969363518,long
21.0,4.3,fog,medium,1,snack,scooter,1.0,no,metropolitian,32,0,5.0,evening,19.68855300536449,very_long
38.0,5.0,cloudy,high,0,buffet,motorcycle,1.0,no,urban,25,0,15.0,morning,6.050355980667948,medium
33.0,4.6,sunny,medium,2,drinks,scooter,1.0,no,metropolitian,19,0,10.0,afternoon,19.83881806119631,very_long
24.0,4.8,stormy,medium,0,buffet,motorcycle,0.0,no,metropolitian,22,1,10.0,afternoon,20.178893713604637,very_long
33.0,5.0,windy,jam,2,meal,scooter,1.0,no,metropolitian,26,0,15.0,night,10.906039889040942,long
32.0,4.5,windy,low,2,snack,scooter,0.0,no,metropolitian,15,0,5.0,night,13.989473698864703,long
32.0,4.3,cloudy,jam,1,meal,scooter,0.0,no,metropolitian,33,0,10.0,evening,8.93863229991919,medium
30.0,4.6,stormy,low,2,meal,motorcycle,1.0,no,metropolitian,18,0,15.0,,17.138295790539786,very_long
32.0,4.6,windy,medium,0,buffet,motorcycle,1.0,no,metropolitian,36,0,5.0,afternoon,9.3629943335507,medium
24.0,4.3,cloudy,high,1,meal,motorcycle,1.0,no,metropolitian,32,0,5.0,afternoon,6.209449516823057,medium
31.0,5.0,fog,jam,2,meal,scooter,1.0,no,urban,33,0,10.0,evening,7.790489304769407,medium
38.0,4.4,fog,medium,2,buffet,scooter,0.0,no,urban,43,0,10.0,evening,20.06797119550767,very_long
36.0,4.7,cloudy,low,0,snack,motorcycle,1.0,no,metropolitian,40,0,10.0,night,13.7884543583669,long
31.0,4.9,sandstorms,low,1,meal,scooter,1.0,no,metropolitian,21,0,10.0,night,10.867300462045836,long
29.0,4.9,fog,high,1,buffet,motorcycle,1.0,no,metropolitian,29,1,5.0,afternoon,6.147194518583352,medium
23.0,4.9,sunny,medium,1,meal,motorcycle,1.0,no,metropolitian,17,0,5.0,afternoon,9.181151801248024,medium
33.0,4.5,stormy,jam,1,drinks,motorcycle,0.0,no,metropolitian,25,1,10.0,evening,20.85154468962371,very_long
26.0,4.5,sunny,high,0,buffet,motorcycle,1.0,no,metropolitian,40,0,15.0,afternoon,6.147194518583352,medium
,,,,0,snack,motorcycle,0.0,no,metropolitian,25,1,,,1.5147814055665174,short
20.0,4.7,fog,jam,2,buffet,scooter,1.0,no,metropolitian,27,0,15.0,night,7.563759001970378,medium
36.0,4.7,windy,low,0,meal,motorcycle,1.0,no,metropolitian,21,0,5.0,night,12.161512247541568,long
31.0,4.9,windy,low,1,drinks,motorcycle,1.0,no,metropolitian,22,0,15.0,morning,1.5203682291094078,short
37.0,4.5,sunny,jam,2,buffet,electric_scooter,1.0,no,urban,16,0,10.0,evening,10.867908640310418,long
39.0,4.8,stormy,low,1,drinks,motorcycle,1.0,no,metropolitian,24,0,15.0,morning,2.937443361922329,short
29.0,4.3,stormy,high,0,drinks,motorcycle,1.0,no,metropolitian,33,1,10.0,afternoon,5.873868911817922,medium
31.0,4.7,sunny,low,0,meal,motorcycle,0.0,no,metropolitian,27,1,5.0,night,10.56512884564776,long
28.0,4.6,sunny,low,0,meal,motorcycle,,no,urban,17,0,10.0,morning,1.5322753274864631,short
23.0,4.1,windy,low,0,buffet,motorcycle,1.0,no,metropolitian,26,0,15.0,morning,,
21.0,4.1,cloudy,jam,1,meal,motorcycle,1.0,no,metropolitian,33,0,15.0,evening,17.074283280249404,very_long
34.0,4.7,sandstorms,jam,2,snack,electric_scooter,0.0,no,metropolitian,29,0,10.0,evening,,
38.0,4.6,fog,low,0,drinks,motorcycle,1.0,no,metropolitian,29,0,5.0,morning,1.5580766213086716,short
35.0,3.8,stormy,jam,2,drinks,scooter,1.0,no,metropolitian,40,0,5.0,evening,10.64157247728437,long
25.0,4.7,sandstorms,low,1,meal,scooter,1.0,no,metropolitian,18,1,10.0,night,,
39.0,3.5,sandstorms,medium,1,buffet,scooter,1.0,no,urban,37,0,15.0,afternoon,10.865675782880029,long
27.0,4.1,fog,jam,1,meal,scooter,1.0,no,metropolitian,44,0,15.0,night,,
22.0,4.8,windy,medium,1,snack,motorcycle,1.0,no,metropolitian,24,1,5.0,evening,12.116895848186626,long
34.0,4.7,windy,low,1,meal,scooter,1.0,no,metropolitian,29,0,15.0,morning,3.0271555543869777,short
39.0,4.2,stormy,high,2,meal,electric_scooter,1.0,no,metropolitian,33,0,10.0,morning,1.5523608800116515,short
23.0,4.6,cloudy,low,1,meal,scooter,1.0,no,urban,14,1,15.0,morning,,
33.0,5.0,stormy,low,1,drinks,scooter,1.0,no,urban,21,1,5.0,night,10.90605850332722,long
23.0,4.3,sandstorms,low,0,buffet,motorcycle,1.0,no,metropolitian,21,0,5.0,night,4.596251207088927,short
20.0,4.6,windy,jam,1,drinks,motorcycle,1.0,no,metropolitian,23,0,15.0,evening,4.6575909554297805,short
39.0,5.0,windy,jam,0,snack,motorcycle,2.0,no,metropolitian,40,0,5.0,night,12.43525673518922,long
23.0,4.8,sandstorms,jam,0,snack,motorcycle,1.0,no,urban,20,0,5.0,night,7.54997184471634,medium
30.0,4.6,windy,high,2,snack,motorcycle,1.0,no,urban,30,0,5.0,afternoon,6.232177403679017,medium
24.0,4.5,sandstorms,medium,2,buffet,scooter,1.0,no,metropolitian,28,0,15.0,afternoon,16.659979129063025,very_long
30.0,4.1,fog,low,2,snack,electric_scooter,1.0,no,urban,31,0,10.0,night,10.88107784923287,long
22.0,4.8,sunny,jam,1,snack,scooter,1.0,no,metropolitian,21,0,5.0,evening,20.96888932863528,very_long
28.0,5.0,cloudy,jam,2,meal,scooter,2.0,no,metropolitian,44,0,15.0,night,13.7884543583669,long
22.0,4.4,windy,low,0,meal,motorcycle,1.0,no,,19,1,10.0,night,4.49428758888079,short
35.0,4.9,sunny,low,1,snack,scooter,0.0,no,metropolitian,12,0,10.0,night,7.648947507755509,medium
21.0,4.9,stormy,low,1,drinks,motorcycle,0.0,no,metropolitian,17,0,5.0,night,,
20.0,4.8,fog,low,1,drinks,scooter,1.0,no,metropolitian,22,1,15.0,night,12.073616371381316,long
26.0,4.7,stormy,low,0,snack,motorcycle,1.0,no,metropolitian,18,1,10.0,night,20.17903332454877,very_long
28.0,4.7,cloudy,low,2,drinks,motorcycle,0.0,no,metropolitian,23,0,5.0,night,17.073813051007523,very_long
30.0,5.0,sunny,jam,1,buffet,motorcycle,0.0,no,metropolitian,22,1,5.0,night,8.988056200069966,medium
39.0,4.4,windy,low,0,drinks,motorcycle,1.0,no,urban,26,1,15.0,morning,1.4895293820617894,short
28.0,4.7,windy,low,0,snack,motorcycle,1.0,no,urban,18,0,10.0,night,17.09838536204264,very_long
36.0,4.7,windy,jam,0,snack,motorcycle,0.0,no,metropolitian,45,0,15.0,evening,4.544230975252655,short
24.0,4.0,stormy,low,0,snack,motorcycle,1.0,no,metropolitian,27,1,15.0,morning,1.4897995018082963,short
34.0,4.8,sunny,low,0,snack,motorcycle,1.0,no,urban,26,0,5.0,night,12.464329547626278,long
30.0,4.8,stormy,low,0,buffet,motorcycle,,no,metropolitian,24,0,15.0,night,16.852118690780628,very_long
35.0,4.8,sandstorms,low,1,meal,motorcycle,1.0,no,metropolitian,23,1,5.0,night,7.772038818805718,medium
23.0,4.6,windy,jam,0,drinks,motorcycle,1.0,no,metropolitian,34,0,5.0,night,10.565262855251524,long
35.0,4.1,sandstorms,medium,2,drinks,electric_scooter,1.0,no,metropolitian,32,1,10.0,afternoon,7.440930174365867,medium
27.0,5.0,stormy,medium,0,buffet,motorcycle,0.0,no,metropolitian,38,0,15.0,afternoon,10.868263117988388,long
26.0,4.3,fog,medium,1,drinks,scooter,1.0,no,metropolitian,33,1,10.0,evening,19.627167871570084,very_long
27.0,4.7,sandstorms,medium,1,snack,motorcycle,1.0,no,urban,21,0,5.0,evening,4.464846077192792,short
20.0,4.8,fog,jam,1,buffet,scooter,1.0,no,metropolitian,30,1,5.0,night,7.660957436559021,medium
27.0,4.8,sandstorms,medium,2,snack,scooter,1.0,no,metropolitian,21,0,10.0,afternoon,11.74941278289498,long
25.0,4.0,sandstorms,low,0,buffet,motorcycle,0.0,no,metropolitian,26,0,10.0,night,7.66052012420465,medium
31.0,4.5,sunny,jam,2,snack,motorcycle,1.0,no,metropolitian,29,0,10.0,evening,10.868240116750805,long
33.0,4.6,sandstorms,low,1,drinks,scooter,1.0,no,metropolitian,27,1,5.0,night,12.29343378697411,long
33.0,3.9,windy,jam,2,meal,motorcycle,1.0,no,metropolitian,34,1,10.0,night,20.969028454523297,very_long
29.0,5.0,sandstorms,low,1,buffet,motorcycle,0.0,no,metropolitian,11,0,15.0,morning,1.5125562753617192,short
34.0,4.2,stormy,jam,2,meal,scooter,1.0,no,metropolitian,42,0,15.0,evening,20.18125982649362,very_long
36.0,4.8,sandstorms,medium,1,snack,scooter,1.0,no,metropolitian,26,1,10.0,evening,9.348403335334272,medium
25.0,4.6,sunny,medium,1,snack,scooter,0.0,no,metropolitian,16,0,5.0,evening,7.550439931734059,medium
29.0,4.9,cloudy,jam,0,snack,motorcycle,1.0,no,metropolitian,23,0,10.0,night,4.657649165910802,short
23.0,4.5,sandstorms,jam,1,drinks,scooter,0.0,no,metropolitian,27,1,10.0,evening,4.561152427256372,short
33.0,4.8,stormy,low,1,buffet,motorcycle,0.0,no,metropolitian,18,0,10.0,,16.659974055073302,very_long
29.0,4.5,fog,low,2,snack,motorcycle,0.0,no,metropolitian,13,0,15.0,night,9.315745106316244,medium
36.0,5.0,sandstorms,low,1,drinks,motorcycle,1.0,no,urban,20,0,10.0,morning,3.0188245695177898,short
30.0,4.7,sunny,low,1,meal,motorcycle,1.0,no,urban,26,1,15.0,night,16.849939918016492,very_long
34.0,4.6,cloudy,medium,0,buffet,motorcycle,1.0,no,metropolitian,42,0,5.0,afternoon,20.25375174504926,very_long
21.0,4.7,sunny,low,1,drinks,scooter,1.0,no,metropolitian,23,0,10.0,morning,3.064210028101302,short
23.0,4.7,windy,low,2,snack,electric_scooter,1.0,no,urban,19,0,10.0,morning,1.5126653201046325,short
28.0,4.8,sandstorms,jam,2,buffet,electric_scooter,1.0,no,metropolitian,24,1,5.0,evening,10.756415548797705,long
39.0,4.3,stormy,low,0,snack,motorcycle,1.0,no,metropolitian,34,0,10.0,morning,1.5545816630911855,short
25.0,4.8,fog,high,2,buffet,motorcycle,1.0,no,metropolitian,20,0,10.0,morning,3.1161417126181274,short
31.0,4.6,fog,low,0,buffet,motorcycle,1.0,no,metropolitian,23,0,10.0,morning,3.1162419915691597,short
23.0,4.6,cloudy,medium,2,snack,scooter,1.0,no,urban,16,0,5.0,evening,,
22.0,4.8,windy,jam,2,snack,scooter,1.0,no,metropolitian,24,0,15.0,evening,12.464390099643042,long
37.0,4.9,sunny,low,0,meal,motorcycle,0.0,no,urban,21,1,5.0,night,13.39300159470022,long
,,sunny,jam,2,snack,scooter,1.0,no,,24,0,,,8.938176353487746,medium
27.0,4.7,cloudy,low,2,meal,scooter,0.0,no,metropolitian,29,1,10.0,,16.365721535926983,very_long
31.0,4.8,sunny,low,2,buffet,scooter,0.0,no,metropolitian,16,0,5.0,morning,1.5202946823347985,short
20.0,5.0,fog,jam,1,snack,motorcycle,1.0,no,metropolitian,29,0,5.0,evening,9.055848504226429,medium
39.0,4.3,windy,medium,2,drinks,scooter,0.0,no,metropolitian,37,0,15.0,afternoon,13.621484759967666,long
39.0,4.9,fog,low,0,meal,motorcycle,0.0,no,metropolitian,21,0,5.0,morning,3.06453465774736,short
35.0,4.7,stormy,low,1,snack,motorcycle,0.0,no,urban,28,0,15.0,morning,1.5094402621798344,short
